target,NumDots,SubdomainLevel,PathLevel,UrlLength,NumDash,NumDashInHostname,AtSymbol,TildeSymbol,NumUnderscore,NumQueryComponents,NumAmpersand,NumNumericChars,NoHttps,IpAddress,HostnameLength,PathLength,QueryLength,DoubleSlashInPath,NumSensitiveWords,EmbeddedBrandName,NumConsecutiveRepeats,entropia_dominio,AlphaNumBalance,SuspiciousFileExtension,ParameterKeywords,TLDType,SubdomainLengthVariation,RepeatedPathSegments,ConsonantRatio,AuthInPath,DomainDigits,ObfuscatedStrings,TfIdfScore
0,2,0,2,45,2,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,0,4.127762474435138,0.8181818181818182,0,0,0,0,0,0.5,0,0,0,6.084893369507571
0,2,1,3,60,1,0,0,0,0,0,0,0,0,0,23,29,0,0,0,0,1,4.105972054803331,0.9130434782608696,0,0,0,0,0,0.6,0,0,0,9.248396969084634
0,1,0,4,64,1,0,0,0,0,1,0,1,0,0,14,30,11,0,0,0,0,4.57368417945087,0.9285714285714286,0,0,0,0,0,0.7,1,0,0,7.534483271188429
0,6,1,2,112,0,0,0,0,3,2,1,1,1,0,17,15,72,0,0,0,2,4.669280768312557,0.8823529411764706,1,0,0,0,0,0.67,0,0,0,8.858591722635298
0,2,1,4,69,0,0,0,0,12,0,0,1,1,0,26,36,0,0,0,0,1,4.431617255289553,0.9230769230769232,0,0,0,0,0,0.61,0,0,0,8.58210793450608
0,3,1,2,61,0,0,0,0,9,0,0,0,1,0,21,33,0,0,0,0,1,4.362725198353959,0.9047619047619048,0,0,0,0,0,0.54,0,0,0,8.458179724222402
0,2,1,2,74,0,0,0,0,0,0,0,0,0,0,16,50,0,0,0,0,1,4.223968529796679,0.875,0,0,0,0,0,0.5,0,0,0,6.65404284407202
0,2,1,3,51,1,0,0,0,0,0,0,0,0,0,16,27,0,0,2,0,1,4.069511499582193,0.875,0,0,0,0,0,0.62,0,0,0,7.993988148676393
0,2,1,4,137,8,0,0,0,0,0,0,2,0,0,18,111,0,0,0,0,1,4.760528384984032,0.8888888888888888,0,0,0,0,0,0.45,0,0,0,8.7520485538287
0,2,1,1,56,0,0,0,0,0,1,0,0,0,0,22,17,8,0,0,0,1,4.360291307063722,0.9090909090909092,0,0,0,0,0,0.57,0,0,0,7.465469235558288
0,3,1,6,60,0,0,0,0,0,0,0,0,1,0,12,41,0,0,0,0,1,4.153551271007887,0.8333333333333334,1,0,0,0,0,0.4,0,0,0,7.800996570134982
0,2,1,5,86,5,0,0,0,0,0,0,0,0,0,16,62,0,0,0,0,1,4.263433948302267,0.875,0,0,0,0,0,0.5,0,0,0,7.934293262100358
0,2,0,0,39,0,0,0,0,0,0,0,0,1,0,31,1,0,0,0,0,0,4.079772731460867,0.935483870967742,0,0,1,0,0,0.72,0,0,0,6.531974454787406
0,2,1,4,46,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,1,4.126155979154971,0.8823529411764706,0,0,0,0,0,0.56,0,0,0,7.716901342251889
0,2,1,2,30,0,0,0,0,0,0,0,0,0,0,14,8,0,0,0,0,1,3.828072996388509,0.8571428571428571,0,0,0,0,0,0.67,0,0,0,6.642018827341484
0,3,1,8,145,3,0,0,0,0,0,0,0,0,0,9,128,0,0,0,0,1,4.410587658229161,0.7777777777777778,1,0,0,0,0,1.0,0,0,1,8.71277561026356
0,2,1,2,72,6,0,0,0,0,0,0,0,0,0,17,47,0,0,1,0,1,4.32534166879683,0.8823529411764706,0,0,0,0,0,0.67,0,0,0,9.091612737378792
0,2,1,2,50,1,0,0,0,0,0,0,0,0,0,22,20,0,0,0,0,1,4.231272380112911,0.9090909090909092,0,0,0,0,0,0.57,0,0,0,8.697534277603053
0,2,1,3,121,11,0,0,0,0,0,0,1,0,0,20,93,0,0,0,0,1,4.519064828457269,0.9,0,0,0,0,0,0.75,0,0,0,11.356836677796483
0,3,1,4,42,0,0,0,0,0,0,0,2,0,0,12,22,0,0,0,0,1,4.0643546249021565,0.8333333333333334,1,0,0,0,0,0.5,0,0,0,7.155957092048938
0,2,1,2,52,3,0,0,0,0,0,0,0,1,0,14,31,0,0,0,0,1,4.209559190538584,0.8571428571428571,0,0,0,0,0,0.5,0,0,0,8.338198743341879
0,2,1,2,47,1,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,1,4.216421766792934,0.8823529411764706,0,0,0,0,0,0.67,0,0,0,8.09721420105453
0,1,0,1,31,0,0,0,0,0,0,0,0,0,0,10,13,0,0,0,0,0,3.821311940104173,0.9,0,0,0,0,0,0.5,0,0,0,5.785145589318087
0,3,1,1,44,2,0,0,0,0,0,0,0,0,0,23,13,0,0,0,0,1,4.265583322887734,0.8695652173913043,0,0,1,0,0,0.69,0,0,0,7.584356314652596
0,2,0,3,88,4,0,0,0,0,0,0,0,0,0,9,71,0,0,1,0,0,4.217232829836244,0.8888888888888888,1,0,0,0,0,1.0,0,0,0,10.743273025813313
0,2,1,3,55,1,0,0,0,0,0,0,0,0,0,11,36,0,0,0,0,1,4.081651650699859,0.8181818181818182,0,0,0,0,0,1.0,0,0,0,8.740586189521508
0,2,1,3,84,6,0,0,0,0,0,0,0,0,0,20,56,0,0,0,0,1,4.3426627757618,0.9,0,0,0,0,0,0.58,0,0,0,9.432354981317223
0,3,1,2,39,0,0,0,1,0,0,0,0,1,0,13,19,0,0,0,0,1,4.131054782742918,0.8461538461538461,1,0,0,0,0,0.6,0,0,0,6.79491870119003
0,2,1,1,65,0,0,0,0,0,1,0,2,0,0,13,8,35,0,0,0,1,4.770305074793775,0.8461538461538461,0,0,0,0,0,0.8,0,0,0,7.007166195031903
0,3,1,1,56,0,0,0,0,3,2,1,0,1,0,16,17,15,0,0,0,1,4.546119377716699,0.875,1,0,0,0,0,0.62,0,0,0,8.55522637095133
0,2,1,5,155,11,0,0,0,0,1,0,1,0,0,17,118,11,0,0,0,1,4.604328779243847,0.8823529411764706,0,0,0,0,1,0.67,0,0,0,10.254241275261302
0,2,1,1,95,8,1,0,0,0,0,0,0,0,0,17,70,0,0,0,0,1,4.279727782120637,0.8235294117647058,0,0,1,0,0,0.7,0,0,0,8.099500079328507
0,1,0,3,43,0,0,0,0,0,0,0,1,0,0,11,24,0,0,0,0,0,4.184774568998513,0.9090909090909092,0,0,1,0,0,0.62,0,0,0,6.386008534505609
0,1,0,1,26,0,0,0,0,0,0,0,0,1,0,10,9,0,0,0,0,0,3.931208948910323,0.9,0,0,0,0,0,1.0,0,0,0,4.974504572616617
0,2,1,4,67,2,0,0,0,0,0,0,0,0,0,17,42,0,0,0,0,1,4.205368436720482,0.8823529411764706,0,0,0,0,0,0.44,0,0,0,9.777991970700027
0,1,0,2,77,5,1,0,0,0,0,0,0,1,0,17,53,0,0,0,0,0,3.9863050160998528,0.7647058823529411,0,0,0,0,0,0.54,0,1,0,9.085048028129382
0,2,1,4,105,7,0,0,0,0,0,0,1,1,0,20,78,0,0,0,0,1,4.579836290434874,0.9,0,0,0,0,0,0.75,0,0,0,10.285191138884274
0,4,1,2,65,2,0,0,0,0,0,0,0,0,0,20,37,0,0,0,0,1,4.338396860622284,0.75,1,0,1,0,0,0.6,0,1,0,7.590465420920696
0,1,0,2,42,1,1,0,0,0,0,0,1,0,0,19,15,0,0,0,0,0,4.20483401847097,0.8947368421052632,0,0,1,0,0,0.75,0,0,0,6.608028496569502
0,1,0,0,22,0,0,0,0,0,0,0,0,1,0,14,1,0,0,0,0,0,3.629219686524097,0.9285714285714286,0,0,0,0,0,0.7,0,0,0,4.656420750525912
0,1,0,2,73,5,0,0,0,0,0,0,0,0,0,14,51,0,0,0,0,0,4.069493484886705,0.9285714285714286,0,0,0,0,0,0.5,0,0,0,9.552310963325828
0,1,0,6,130,9,1,0,0,0,0,0,0,0,0,16,106,0,0,0,0,0,4.206955142169848,0.875,0,0,1,0,0,0.54,0,0,0,11.276446049160198
0,4,1,2,53,0,0,1,0,0,0,0,2,0,0,13,32,0,0,0,1,1,4.524629180774193,0.8461538461538461,0,0,0,0,0,0.5,0,0,0,6.568873934304145
0,2,0,3,47,0,0,0,0,0,0,0,1,1,0,8,32,0,0,0,0,0,4.317589585987901,0.875,1,0,1,0,0,0.6,0,0,0,6.599525738456584
0,2,1,3,81,5,0,0,0,0,0,0,1,0,0,15,58,0,0,0,0,2,4.740687708717364,0.8666666666666667,0,0,0,0,0,0.57,0,0,0,8.590090827854434
0,3,1,4,86,5,0,0,0,0,0,0,2,1,0,22,57,0,0,0,0,1,4.725358580576106,0.8636363636363636,0,0,0,0,0,0.64,0,0,0,10.076066663003116
0,2,1,2,36,0,0,0,0,0,0,0,0,1,0,17,12,0,0,1,0,1,4.07243125132212,0.8823529411764706,0,0,0,0,0,0.56,0,0,0,7.117555446377333
0,1,0,1,37,0,0,0,0,3,0,0,0,0,0,14,15,0,0,0,0,0,3.92880260927073,0.9285714285714286,0,0,0,0,0,0.5,0,0,0,5.833229609611304
0,2,1,3,106,11,0,0,0,0,0,0,0,0,0,16,82,0,0,1,0,1,4.3101033742773245,0.875,0,0,0,0,0,0.62,1,0,0,11.22398709369818
0,2,1,1,49,1,0,0,0,0,0,0,0,0,0,22,19,0,0,0,1,1,4.282378976459203,0.9090909090909092,0,0,0,0,0,0.71,0,0,0,8.127994566832035
0,3,0,3,74,4,0,0,0,0,0,0,0,0,0,16,50,0,0,1,0,0,4.32275290904137,0.875,1,0,1,0,0,0.7,0,0,0,9.124737403417852
0,3,1,4,122,8,0,0,0,0,0,0,0,1,0,21,94,0,0,0,0,1,4.171726820265935,0.9047619047619048,1,0,1,0,0,0.57,0,0,0,10.17098602259859
0,2,1,3,83,5,0,0,0,0,0,0,2,0,0,22,53,0,0,0,0,1,4.52517128792915,0.9090909090909092,0,0,0,0,0,0.6,0,0,0,8.783108095359845
0,2,1,2,63,4,0,0,0,0,0,0,2,0,0,10,45,0,0,0,0,2,4.437697090806409,0.8,0,0,0,0,0,1.0,0,0,0,7.304345466953794
0,5,1,1,111,11,0,0,0,0,1,0,0,1,0,16,4,83,0,0,1,1,4.370691781110389,0.8125,0,0,0,0,0,0.5,0,0,0,9.40464323327949
0,3,1,3,121,7,0,0,0,0,2,1,0,0,0,29,65,18,0,0,0,1,4.343664914780961,0.896551724137931,0,0,1,0,0,0.61,0,0,0,9.722602094672448
0,3,1,3,74,7,0,0,0,0,0,0,0,0,0,14,52,0,0,0,0,1,4.376145893699922,0.7857142857142857,0,0,1,0,0,1.0,0,0,0,9.579862309752764
0,3,1,3,85,4,0,0,0,0,0,0,0,0,0,18,59,0,0,0,0,1,4.162521532117331,0.8888888888888888,1,0,0,0,0,0.6,0,0,0,10.67852754404693
0,3,1,4,59,0,0,0,0,0,0,0,2,1,0,16,36,0,0,0,0,1,4.451363863363969,0.875,0,0,0,0,0,0.5,0,0,0,8.16511965248515
0,3,1,3,79,4,0,0,0,0,0,0,1,0,0,23,48,0,0,0,0,1,4.587035065357083,0.9130434782608696,1,0,0,0,0,0.73,0,0,0,9.290798877810428
0,2,1,3,44,1,1,0,0,0,0,0,0,0,0,17,19,0,0,0,0,1,3.768964791191757,0.8235294117647058,0,0,1,0,0,0.6,0,0,0,8.085749859430756
0,2,1,2,50,1,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,1,4.113269689515109,0.8888888888888888,0,0,0,0,0,0.6,0,0,0,8.158146440013628
0,2,1,3,95,7,0,0,0,0,0,0,1,0,0,17,70,0,0,0,0,2,4.716475346443424,0.8823529411764706,0,0,0,0,0,0.78,0,0,0,8.292153996543616
0,2,1,4,153,19,0,0,0,0,0,0,2,1,0,19,127,0,0,0,0,1,4.341005471333855,0.8947368421052632,0,0,1,0,0,0.58,0,0,0,9.205438382895071
0,2,0,0,113,0,0,0,0,12,4,3,1,1,0,10,1,94,0,0,0,0,4.763838718127478,0.9,0,1,0,0,0,0.67,0,0,0,7.62130597438582
0,2,1,3,60,3,0,0,0,0,0,0,0,0,0,20,32,0,0,0,0,1,4.190759147096385,0.9,0,0,0,0,0,0.67,0,0,0,7.286746372026136
0,2,1,2,103,8,0,0,0,0,0,0,0,0,0,19,76,0,0,0,0,1,4.200986589583133,0.8947368421052632,0,0,0,0,0,0.67,0,0,0,9.63120839529472
0,1,0,3,52,1,0,0,0,0,0,0,0,0,0,7,37,0,0,0,0,0,3.730334487874276,0.8571428571428571,0,0,0,0,0,0.67,0,0,0,8.141688067803555
0,3,1,3,41,0,0,0,0,0,0,0,1,1,0,14,20,0,0,0,0,1,4.24818753009701,0.7857142857142857,0,0,1,0,0,0.5,0,0,0,7.517864931214856
0,3,1,2,69,4,0,0,0,0,0,0,0,0,0,14,47,0,0,0,0,1,4.33166418237052,0.8571428571428571,1,0,0,0,0,0.43,0,0,0,7.112930952211211
0,2,1,5,120,11,0,0,0,0,0,0,1,1,0,19,94,0,0,0,0,1,4.588025277510663,0.8947368421052632,0,0,0,0,0,0.62,0,0,0,8.81454453755111
0,2,1,7,77,0,0,0,0,0,0,0,1,1,0,11,59,0,0,0,0,1,4.565361464192376,0.8181818181818182,0,0,0,0,0,0.5,0,0,1,6.94315838825099
0,4,1,0,147,2,1,0,0,9,5,4,3,1,0,27,1,99,0,0,0,2,4.798470190994418,0.8888888888888888,0,0,1,0,0,0.7,0,0,0,7.848458002062235
0,2,1,2,67,5,0,0,0,0,0,0,0,0,0,18,41,0,0,0,0,1,4.2271419989515895,0.8888888888888888,0,0,1,0,0,0.64,0,0,0,8.073788715235608
0,3,1,4,87,0,0,0,0,15,0,0,1,0,0,12,67,0,0,0,0,1,4.450432837017328,0.8333333333333334,0,0,0,0,0,0.5,0,0,0,9.970446573883342
0,2,1,2,82,0,0,0,0,0,1,1,0,1,0,11,11,42,0,1,0,1,4.565968279976808,0.8181818181818182,0,0,0,0,0,1.0,1,0,0,8.347722227774772
0,2,1,3,72,2,0,0,0,0,0,0,0,0,0,11,53,0,0,0,0,1,4.430225265800904,0.8181818181818182,0,0,0,0,0,0.5,0,0,0,6.5431624293239485
0,2,0,3,77,3,0,0,0,0,0,0,1,0,0,25,44,0,0,0,0,0,4.318354321222845,0.96,1,0,0,0,0,0.62,0,0,0,8.667164849374204
0,2,1,3,123,2,0,0,0,3,1,0,1,0,0,19,27,68,0,0,0,1,5.017649978082745,0.8947368421052632,0,0,0,0,0,0.67,0,0,0,7.932074853460539
0,2,0,1,31,1,0,0,0,0,0,0,0,1,0,11,13,0,0,0,0,0,3.84888461662912,0.9090909090909092,1,0,0,0,0,0.57,0,0,0,6.972639948175026
0,3,1,2,76,0,0,0,0,15,0,0,0,0,0,31,37,0,0,0,0,1,4.484934922399086,0.9032258064516128,0,0,0,0,0,0.6,0,0,0,9.33888224295689
0,1,0,2,77,5,0,0,0,0,0,0,0,0,0,14,55,0,0,0,0,0,4.097529157876736,0.9285714285714286,0,0,0,0,0,0.6,0,0,0,9.208065379379205
0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,3.5724312513221195,0.8888888888888888,0,0,1,0,0,0.67,0,0,0,4.4254322569600655
0,4,1,4,60,0,0,0,0,0,0,0,1,1,0,13,40,0,0,0,0,2,3.837810323056153,0.7692307692307693,1,0,1,0,0,0.67,0,0,0,6.213242896534794
0,2,0,2,41,1,0,0,0,0,0,0,0,0,0,14,19,0,0,0,0,0,4.345118467927183,0.9285714285714286,1,0,0,0,0,0.7,0,0,0,6.446450889617777
0,2,1,3,51,0,0,0,0,0,0,0,1,0,0,17,26,0,0,0,0,1,4.21398337319495,0.8823529411764706,0,0,0,0,0,0.67,0,0,0,6.687423906026669
0,2,1,0,24,0,0,0,0,0,0,0,0,1,0,16,1,0,0,0,0,1,3.542481250360578,0.875,0,0,0,0,0,0.75,0,0,0,5.934666202424024
0,4,1,2,56,0,0,0,0,3,1,0,1,1,0,15,17,16,0,0,0,1,4.666742368826761,0.8,0,0,1,0,0,0.4,0,0,0,7.399798551962344
0,2,1,2,45,1,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,1,4.108767963940175,0.8823529411764706,0,0,0,0,0,0.67,0,0,0,7.4223155041188145
0,2,1,6,104,8,0,0,0,0,0,0,1,1,0,12,85,0,0,0,0,1,4.462698490247194,0.8333333333333334,0,0,0,0,0,1.0,0,0,0,10.304373697713306
0,3,1,1,70,4,0,0,0,0,0,0,0,1,0,23,40,0,0,0,0,1,4.328495696254805,0.9130434782608696,1,0,0,0,0,0.73,0,0,0,7.675214505177838
0,1,0,1,38,2,0,0,0,0,0,0,0,1,0,15,16,0,0,0,0,0,3.945038697540245,0.9333333333333332,0,0,0,0,0,0.73,0,0,0,6.563319823514646
0,4,1,3,79,2,0,0,0,0,2,1,1,1,0,20,31,20,0,0,0,1,4.593205711344607,0.85,0,0,1,0,0,0.6,0,0,0,9.534368464968423
0,2,1,2,122,10,0,0,0,0,0,0,1,0,0,30,84,0,0,0,0,1,4.365010077940704,0.9333333333333332,0,0,0,0,0,0.59,0,0,0,10.661855999625589
0,2,1,2,43,1,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,1,3.996405604577353,0.8461538461538461,0,0,0,0,0,0.6,0,0,0,7.545079776483839
0,1,0,3,45,0,0,0,0,0,0,0,0,0,0,12,25,0,0,0,0,0,4.072998175619357,0.9166666666666666,0,0,1,0,0,0.56,0,0,0,6.981084429064204
0,1,0,4,120,10,0,0,0,0,1,0,1,0,0,14,78,19,0,0,1,0,4.586062594503441,0.6428571428571429,0,0,0,0,0,0.6,0,2,0,10.067847480064058
0,2,1,2,40,0,0,0,0,0,0,0,0,1,0,18,15,0,0,0,0,1,4.143942707918269,0.8888888888888888,0,0,0,0,0,0.6,0,0,0,6.003746140851312
0,1,0,4,83,5,0,0,0,0,0,0,1,1,0,16,60,0,0,0,0,0,4.482658861447353,0.9375,0,0,0,0,0,0.58,0,0,0,10.233720227630272
0,2,1,1,44,0,0,0,0,0,2,1,1,0,0,11,6,18,0,0,0,2,4.60092167520963,0.8181818181818182,0,0,0,0,0,0.75,0,0,0,5.976532505863863
0,3,1,2,104,0,0,0,0,0,3,2,4,0,0,17,20,58,0,0,0,4,4.695780372072033,0.8823529411764706,1,0,0,0,0,0.67,0,0,0,8.534729747816343
0,2,1,6,67,0,0,0,0,3,0,0,3,0,0,15,44,0,0,0,0,2,4.360407474972789,0.7333333333333333,0,0,0,0,0,0.71,0,1,0,8.156064256715027
0,1,0,2,41,1,0,0,0,0,0,0,0,0,0,16,17,0,0,0,0,0,4.053065578877497,0.9375,0,0,0,0,0,0.67,0,0,0,8.001434594395318
0,3,1,2,81,0,0,0,0,0,2,1,1,1,0,14,22,37,0,0,0,1,4.669476855401319,0.8571428571428571,0,0,0,0,0,0.67,0,0,0,7.767268954833262
0,2,0,1,39,0,0,0,0,3,0,0,0,0,0,9,22,0,0,0,0,0,3.977208628896765,0.8888888888888888,1,0,0,0,0,0.4,0,0,0,7.098457555634327
0,2,1,2,59,0,0,0,0,3,1,0,0,0,0,20,15,15,0,0,0,1,4.549944905580643,0.9,0,0,0,0,0,0.75,0,0,0,8.721609284045133
0,3,1,4,75,4,0,0,0,0,0,0,1,0,0,12,55,0,0,0,0,1,4.425373610946796,0.8333333333333334,0,0,0,0,0,0.75,0,0,0,8.768956801829109
0,3,1,4,93,2,0,0,0,0,0,0,0,0,0,12,73,0,0,0,0,1,4.1956595868043545,0.8333333333333334,1,0,1,0,0,0.6,0,0,0,9.424032129531405
0,3,1,2,43,0,0,0,0,0,0,0,0,0,0,13,22,0,0,0,0,1,3.960693824268287,0.8461538461538461,1,0,0,0,0,0.6,0,0,0,7.594087943972855
0,1,0,4,59,2,0,0,0,0,0,0,0,0,0,12,39,0,0,0,0,0,4.236279864450532,0.9166666666666666,0,0,0,0,0,0.67,0,0,0,6.767006738005578
0,1,0,2,221,0,0,0,0,6,5,4,0,1,0,9,11,187,0,1,0,1,5.061754504215882,0.8888888888888888,0,1,0,0,0,0.8,1,0,1,6.444770870150641
0,2,1,1,34,0,0,0,0,0,0,0,1,0,0,16,10,0,0,0,0,1,4.160704752887782,0.875,0,0,0,0,0,0.5,0,0,0,6.732070221667227
0,2,1,4,109,13,0,0,0,0,0,0,0,0,0,15,86,0,0,0,0,1,4.247558863425828,0.8666666666666667,0,0,0,0,0,0.71,0,0,0,10.07070658372852
0,2,1,5,86,4,0,0,0,0,0,0,0,0,0,16,62,0,0,0,0,1,4.280877215343442,0.875,0,0,0,0,0,0.75,0,0,0,10.05336431472366
0,2,1,2,54,2,0,0,0,0,0,0,0,0,0,20,26,0,0,0,0,1,4.249624307438574,0.9,0,0,0,0,0,0.75,0,0,0,7.726592240698776
0,2,0,2,43,3,0,0,0,0,0,0,0,1,0,11,25,0,0,0,0,0,4.246519267418364,0.9090909090909092,1,0,0,0,0,0.5,0,0,0,6.561726771856953
0,1,0,3,65,4,1,0,0,0,0,0,1,1,0,17,41,0,0,0,0,0,4.246981806624491,0.8823529411764706,0,0,0,0,0,0.69,0,0,0,7.437107829226405
0,2,0,1,28,0,0,0,0,0,0,0,0,1,0,10,11,0,0,0,0,0,4.039148671903071,0.9,1,0,0,0,0,0.67,0,0,0,6.219397344769129
0,1,0,2,59,0,0,0,0,0,0,0,2,0,0,15,36,0,0,0,0,2,4.443054965132223,0.9333333333333332,0,0,0,0,0,0.64,0,0,0,7.7621404646287235
0,1,0,3,50,2,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,4.174177320667444,0.9444444444444444,0,0,0,0,0,0.64,0,0,0,8.115046536427654
0,3,1,2,54,0,0,0,0,3,0,0,0,0,0,16,30,0,0,0,0,1,4.418980733877957,0.875,1,0,0,0,0,0.38,0,0,0,6.805826306380912
0,3,1,1,80,5,0,0,0,0,0,0,1,0,0,26,46,0,0,0,0,1,4.479426964684142,0.8846153846153846,0,0,1,0,0,0.67,0,0,0,9.817562842951796
0,3,1,5,71,2,0,0,0,0,0,0,0,0,0,20,43,0,0,0,0,1,4.21417075379735,0.85,0,0,0,0,0,0.78,0,0,0,9.134289315019704
0,2,1,4,63,0,0,0,0,0,1,0,0,0,0,21,26,7,0,0,0,1,4.219421695179217,0.9047619047619048,0,0,0,0,0,0.69,0,0,0,7.9275415781864975
0,2,0,1,86,12,0,0,0,0,0,0,1,0,0,10,68,0,0,0,0,0,4.287550621803976,0.9,1,0,0,0,0,0.43,0,0,0,6.102700514479146
0,1,0,3,111,12,0,0,0,0,0,0,0,0,0,16,87,0,0,0,0,0,4.29433522968723,0.9375,0,0,0,0,0,0.58,0,0,0,10.48450198680966
0,6,1,1,108,0,0,0,0,0,1,0,0,1,0,14,21,65,0,0,0,1,4.4116945082837855,0.8571428571428571,1,0,0,0,0,0.5,0,0,0,9.9164073028141
0,3,1,5,87,0,0,0,0,9,0,0,0,1,0,14,66,0,0,0,0,1,4.169169171735301,0.8571428571428571,0,0,0,0,0,0.5,0,0,0,7.485693409210362
0,1,0,2,77,5,0,0,0,0,0,0,0,0,0,17,52,0,0,0,0,0,4.234609113226655,0.9411764705882352,0,0,0,0,0,0.54,0,0,0,7.891744725888066
0,3,1,2,70,0,0,0,0,0,3,2,0,1,0,25,17,20,0,0,0,1,4.522090253173282,0.84,1,0,0,0,0,0.56,0,0,0,8.509114940392049
0,2,1,7,166,9,0,0,0,0,0,0,2,0,0,13,145,0,0,0,0,1,4.871629471690031,0.8461538461538461,0,0,0,0,0,0.4,0,0,1,8.893343278216248
0,2,1,2,46,0,0,0,0,0,1,0,0,0,0,13,18,6,0,0,0,1,4.363038521594966,0.8461538461538461,0,0,0,0,0,0.6,0,0,0,7.290668730751443
0,2,1,1,27,0,0,0,0,0,0,0,0,1,0,10,10,0,0,0,0,1,3.986187965046303,0.2,0,0,1,0,0,1.0,0,3,0,5.070748647934575
0,1,0,2,44,0,0,0,0,0,0,0,1,0,0,18,18,0,0,0,0,0,4.4622883690707695,0.9444444444444444,0,0,0,0,0,0.71,0,0,0,5.535128574749714
0,2,0,3,59,1,1,0,0,9,0,0,1,0,0,17,34,0,0,0,0,0,4.230372821304824,0.8823529411764706,0,0,0,0,0,0.62,0,0,0,7.129389713268257
0,3,1,7,99,1,0,0,0,12,0,0,0,0,0,15,76,0,0,0,0,2,4.302732505071477,0.8666666666666667,1,0,0,0,0,0.57,0,0,0,10.762526041723673
0,2,1,1,52,3,0,0,0,0,0,0,0,1,0,18,27,0,0,0,0,1,4.310734669939354,0.8888888888888888,0,0,0,0,0,0.6,0,0,0,7.002804875452724
0,2,1,2,54,1,0,0,0,0,0,0,0,0,0,16,30,0,0,0,0,1,4.032781604761784,0.875,0,0,0,0,0,0.75,0,0,0,7.936076574320928
0,3,1,3,133,10,0,0,0,0,0,0,0,0,0,20,105,0,0,0,0,1,4.123606615227615,0.9,1,0,0,0,0,0.42,0,0,0,10.34408116784702
0,2,1,3,65,2,0,0,0,0,0,0,0,0,0,18,39,0,0,0,0,1,4.272389259769156,0.8888888888888888,0,0,0,0,0,0.4,0,0,0,7.914390949291442
0,3,1,2,80,7,0,0,0,0,0,0,0,0,0,23,49,0,0,0,0,1,4.329749859046178,0.8695652173913043,0,0,1,0,0,0.62,0,0,0,9.650326080222342
0,2,1,0,159,0,0,0,0,6,10,9,3,0,0,12,1,137,0,0,0,2,4.840162704774501,0.8333333333333334,0,0,0,0,0,0.75,0,0,0,8.344692662281673
0,2,1,2,79,4,0,0,0,0,0,0,0,0,0,13,58,0,0,0,0,1,3.9712902771191936,0.8461538461538461,0,0,0,0,0,0.6,0,0,0,9.567527295793823
0,2,1,2,85,7,0,0,0,0,0,0,0,0,0,16,61,0,0,0,0,1,4.25759340360495,0.875,0,0,0,0,0,0.62,0,0,0,9.88490335180282
0,3,1,4,47,0,0,0,0,0,0,0,1,0,0,14,25,0,0,0,0,1,4.282792308894289,0.8571428571428571,1,0,0,0,0,0.67,0,0,0,7.940993285797688
0,3,1,4,107,9,1,0,0,0,0,0,0,0,0,23,76,0,0,0,0,1,4.323351508183293,0.8695652173913043,1,0,1,0,0,0.69,0,0,0,9.449948093328151
0,1,0,2,44,2,0,0,0,0,0,0,0,0,0,9,27,0,0,0,0,0,4.090367278693491,0.8888888888888888,0,0,0,0,0,0.5,0,0,0,7.0970061242857145
0,2,1,2,43,0,0,0,0,0,0,0,0,0,0,19,16,0,0,0,0,1,4.257319115016275,0.8947368421052632,0,0,0,0,0,0.55,0,0,0,7.315576967289579
0,1,0,0,21,0,0,0,0,0,0,0,0,1,0,13,1,0,0,0,0,0,3.844232898763192,0.9230769230769232,0,0,0,0,0,0.67,0,0,0,5.157296862230512
0,3,1,5,110,5,0,0,0,0,0,0,1,0,0,10,92,0,0,0,0,1,4.390360361234405,0.8,1,0,0,0,0,0.67,0,0,0,9.974539010745946
0,1,0,1,50,0,0,0,0,0,1,0,0,0,0,11,7,23,0,1,0,0,4.423465189601648,0.9090909090909092,0,0,0,0,0,0.57,0,0,0,7.332945921476773
0,1,0,1,45,3,0,0,0,0,0,0,0,0,0,9,28,0,0,0,0,0,4.127762474435138,0.8888888888888888,0,0,0,0,0,0.8,0,0,0,7.272739410517818
0,4,1,2,54,1,1,0,0,3,0,0,1,0,0,17,29,0,0,0,0,1,4.448788890811972,0.7647058823529411,1,0,1,0,0,0.86,0,0,0,7.259494575118989
0,3,1,6,118,2,1,0,0,3,1,0,0,0,0,28,65,16,0,0,0,1,4.304389676337943,0.8928571428571429,1,0,1,0,0,0.57,0,0,1,10.50361137100421
0,2,1,6,109,6,0,0,0,0,0,0,0,0,0,23,78,0,0,0,0,1,4.390788606451293,0.9130434782608696,0,0,0,0,0,0.6,0,0,0,9.989712179447864
0,2,1,1,44,3,2,0,0,0,0,0,0,1,0,24,13,0,0,0,0,1,4.001727857559624,0.8333333333333334,0,0,0,0,0,0.75,0,0,0,5.687407492809351
